code_n, n_tries,          qber,        f_mean,  c_iters_mean,  n_iters_mean,             R,       s_n,       p_n,   p_n_max,           k_n,   discl_n,           FER 
4000,        20,        0.0280,    1.23805116,    3.25000000,   13.70000000,    0.85000000,       743,         0,       266,          3257,        44,    0.00000000
4000,        20,        0.0370,    1.17672414,    2.95000000,   15.40000000,    0.80000000,       496,         0,       373,          3504,        48,    0.00000000
4000,        20,        0.0160,    1.26707775,    2.40000000,   16.80000000,    0.80000000,         0,       371,       373,          3629,        48,    0.00000000
4000,        20,        0.0230,    1.25457868,    2.55000000,   10.90000000,    0.90000000,      1467,         0,       192,          2533,        40,    0.00000000
4000,        20,        0.0290,    1.23088511,    3.15000000,   14.35000000,    0.85000000,       831,         0,       266,          3169,        44,    0.00000000
4000,        20,        0.0240,    1.26989449,    2.70000000,    9.30000000,    0.90000000,      1551,         0,       192,          2449,        40,    0.00000000
4000,        20,        0.0300,    1.19300136,    2.70000000,   22.85000000,    0.75000000,         0,       277,       468,          3723,        52,    0.00000000
4000,        20,        0.0380,    1.16493222,    2.75000000,   19.90000000,    0.80000000,       567,         0,       373,          3433,        48,    0.00000000
4000,        20,        0.0170,    1.24845595,    2.35000000,   20.10000000,    0.80000000,         0,       346,       373,          3654,        48,    0.00000000
4000,        20,        0.0250,    1.24480167,    2.45000000,   12.40000000,    0.90000000,      1628,         0,       192,          2372,        40,    0.00000000
4000,        20,        0.0300,    1.23815243,    3.25000000,   11.85000000,    0.85000000,       913,         0,       266,          3087,        44,    0.00000000
4000,        20,        0.0260,    1.26839134,    2.68421053,    9.47368421,    0.90000000,      1700,         0,       192,          2300,        40,    0.05000000
4000,        20,        0.0390,    1.17691352,    2.95000000,   16.20000000,    0.80000000,       634,         0,       373,          3366,        48,    0.00000000
4000,        20,        0.0180,    1.22502794,    2.25000000,   20.80000000,    0.80000000,         0,       322,       373,          3678,        48,    0.00000000
4000,        20,        0.0270,    1.26453890,    2.65000000,    9.95000000,    0.90000000,      1766,         0,       192,          2234,        40,    0.00000000
4000,        20,        0.0310,    1.21971404,    3.00000000,   12.20000000,    0.85000000,       990,         0,       266,          3010,        44,    0.00000000
4000,        20,        0.0280,    1.25780119,    2.57894737,   10.21052632,    0.90000000,      1829,         0,       192,          2171,        40,    0.05000000
4000,        20,        0.0400,    1.17992801,    3.00000000,   20.15000000,    0.80000000,       698,         0,       373,          3302,        48,    0.00000000
4000,        20,        0.0320,    1.24178981,    3.30000000,   12.90000000,    0.85000000,      1063,         0,       266,          2937,        44,    0.00000000
4000,        20,        0.0190,    1.24689494,    2.60000000,   19.75000000,    0.80000000,         0,       298,       373,          3702,        48,    0.00000000
4000,        20,        0.0290,    1.24968616,    2.50000000,   10.50000000,    0.90000000,      1887,         0,       192,          2113,        40,    0.00000000
4000,        20,        0.0330,    1.23824185,    3.25000000,   10.20000000,    0.85000000,      1132,         0,       266,          2868,        44,    0.00000000
4000,        20,        0.0300,    1.25981593,    2.60000000,   10.00000000,    0.90000000,      1942,         0,       192,          2058,        40,    0.00000000
4000,        20,        0.0200,    1.22280441,    2.45000000,   20.85000000,    0.80000000,         0,       273,       373,          3727,        48,    0.00000000
4000,        20,        0.0340,    1.20525056,    2.80000000,   14.30000000,    0.85000000,      1197,         0,       266,          2803,        44,    0.00000000
4000,        20,        0.0350,    1.22700056,    3.10000000,   11.35000000,    0.85000000,      1258,         0,       266,          2742,        44,    0.00000000
4000,        20,        0.0350,    1.20286908,    2.85000000,   25.70000000,    0.70000000,         0,       416,       464,          3584,        56,    0.00000000
4000,        20,        0.0460,    1.16358682,    3.15000000,   20.85000000,    0.75000000,       284,         0,       468,          3716,        52,    0.00000000
4000,        20,        0.0560,    1.16072659,    3.45000000,   24.15000000,    0.70000000,       145,         0,       464,          3855,        56,    0.00000000
4000,        20,        0.0460,    1.16253877,    2.60000000,   36.20000000,    0.65000000,         0,       443,       630,          3557,        60,    0.00000000
4000,        20,        0.0710,    1.12839969,    3.00000000,   26.75000000,    0.65000000,       212,         0,       630,          3788,        60,    0.00000000
4000,        20,        0.0360,    1.19039966,    2.75000000,   28.10000000,    0.70000000,         0,       394,       464,          3606,        56,    0.00000000
4000,        20,        0.0570,    1.14450488,    3.10000000,   23.00000000,    0.70000000,       195,         0,       464,          3805,        56,    0.00000000
4000,        20,        0.0470,    1.15572255,    3.00000000,   21.10000000,    0.75000000,       343,         0,       468,          3657,        52,    0.00000000
4000,        20,        0.0470,    1.17408734,    2.85000000,   33.80000000,    0.65000000,         0,       422,       630,          3578,        60,    0.00000000
4000,        20,        0.0720,    1.12211284,    2.85000000,   30.40000000,    0.65000000,       250,         0,       630,          3750,        60,    0.00000000
4000,        20,        0.0370,    1.18188831,    2.70000000,   27.10000000,    0.70000000,         0,       372,       464,          3628,        56,    0.00000000
4000,        20,        0.0580,    1.14681981,    3.15000000,   22.45000000,    0.70000000,       243,         0,       464,          3757,        56,    0.00000000
4000,        20,        0.0480,    1.17393884,    3.35000000,   18.70000000,    0.75000000,       400,         0,       468,          3600,        52,    0.00000000
4000,        20,        0.0480,    1.15874222,    2.65000000,   34.75000000,    0.65000000,         0,       400,       630,          3600,        60,    0.00000000
4000,        20,        0.0490,    1.15321072,    2.95000000,   18.95000000,    0.75000000,       455,         0,       468,          3545,        52,    0.00000000
4000,        20,        0.0590,    1.14928962,    3.20000000,   22.75000000,    0.70000000,       290,         0,       464,          3710,        56,    0.00000000
4000,        20,        0.0730,    1.12836622,    3.00000000,   28.20000000,    0.65000000,       286,         0,       630,          3714,        60,    0.00000000
4000,        20,        0.0380,    1.19019417,    2.90000000,   25.40000000,    0.70000000,         0,       350,       464,          3650,        56,    0.00000000
4000,        20,        0.0500,    1.15068703,    2.90000000,   22.40000000,    0.75000000,       508,         0,       468,          3492,        52,    0.00000000
4000,        20,        0.0600,    1.15158449,    3.25000000,   19.75000000,    0.70000000,       335,         0,       464,          3665,        56,    0.00000000
4000,        20,        0.0390,    1.18277846,    2.85000000,   26.15000000,    0.70000000,         0,       327,       464,          3673,        56,    0.00000000
4000,        20,        0.0490,    1.15798033,    2.70000000,   29.10000000,    0.65000000,         0,       379,       630,          3621,        60,    0.00000000
4000,        20,        0.0740,    1.11989714,    2.80000000,   30.35000000,    0.65000000,       322,         0,       630,          3678,        60,    0.00000000
4000,        20,        0.0610,    1.15166091,    3.25000000,   21.65000000,    0.70000000,       379,         0,       464,          3621,        56,    0.00000000
4000,        20,        0.0510,    1.16373353,    3.15000000,   21.20000000,    0.75000000,       559,         0,       468,          3441,        52,    0.00000000
4000,        20,        0.0400,    1.18422423,    2.95000000,   26.40000000,    0.70000000,         0,       305,       464,          3695,        56,    0.00000000
4000,        20,        0.0500,    1.14056329,    2.45000000,   36.50000000,    0.65000000,         0,       357,       630,          3643,        60,    0.00000000
4000,        20,        0.0750,    1.12210522,    2.85000000,   30.95000000,    0.65000000,       357,         0,       630,          3643,        60,    0.00000000
4000,        20,        0.0620,    1.14451528,    3.10000000,   24.85000000,    0.70000000,       421,         0,       464,          3579,        56,    0.00000000
